DATE,AluminumPM2.5LC,AmbientMaxTemperature,AmbientMinTemperature,AmbientTemperature,AmmoniumIonPM2.5LC,AntimonyPM2.5LC,ArsenicPM2.5LC,BariumPM2.5LC,BrominePM2.5LC,CadmiumPM2.5LC,CalciumPM2.5LC,CarbonateCarbonCSNPM2.5LCTOT,CeriumPM2.5LC,CesiumPM2.5LC,ChlorinePM2.5LC,ChromiumPM2.5LC,CobaltPM2.5LC,CopperPM2.5LC,EC1CSN_RevUnadjustedPM2.5LC,EC2CSN_RevUnadjustedPM2.5LC,EC3CSN_RevUnadjustedPM2.5LC,ECCSN_RevUnadjustedPM2.5LCTOR,ECCSN_RevUnadjustedPM2.5LCTOT,ECCSNPM2.5LCTOT,EuropiumPM2.5LC,GalliumPM2.5LC,GoldPM2.5LC,HafniumPM2.5LC,IndiumPM2.5LC,IridiumPM2.5LC,IronPM2.5LC,LanthanumPM2.5LC,LeadPM2.5LC,MagnesiumPM2.5LC,ManganesePM2.5LC,MercuryPM2.5LC,MolybdenumPM2.5LC,NickelPM2.5LC,NiobiumPM2.5LC,OC1CSN_RevUnadjustedPM2.5LC,OC1CSNUnadjustedPM2.5LCTOT,OC2CSN_RevUnadjustedPM2.5LC,OC2CSNUnadjustedPM2.5LCTOT,OC3CSN_RevUnadjustedPM2.5LC,OC3CSNUnadjustedPM2.5LCTOT,OC4CSN_RevUnadjustedPM2.5LC,OC4CSNUnadjustedPM2.5LCTOT,OCCSN_RevUnadjustedPM2.5LCTOR,OCCSN_RevUnadjustedPM2.5LCTOT,OCCSNUnadjustedPM2.5LCTOT,OPCSN_RevUnadjustedPM2.5LCTOR,OPCSN_RevUnadjustedPM2.5LCTOT,OPCSNPM2.5LCTOT,PhosphorusPM2.5LC,PotassiumIonPM2.5LC,PotassiumPM2.5LC,RubidiumPM2.5LC,SamariumPM2.5LC,SampleBaroPressure,SampleMaxBaroPressure,SampleMinBaroPressure,ScandiumPM2.5LC,SeleniumPM2.5LC,SiliconPM2.5LC,SilverPM2.5LC,SodiumIonPm2.5LC,SodiumPM2.5LC,StrontiumPM2.5LC,SulfatePM2.5LC,SulfurPM2.5LC,TantalumPM2.5LC,TerbiumPM2.5LC,TinPM2.5LC,TitaniumPM2.5LC,TotalNitratePM2.5LC,TungstenPM2.5LC,VanadiumPM2.5LC,YttriumPM2.5LC,ZincPM2.5LC,ZirconiumPM2.5LC
11/8/2011,0,23.55,8.9,15.1,0.071,0.006,0,0,0.0029,0.011,0.0253,NA,0,0,0.0307,0.006,0,0.0044,0.965,0.0579,0,0.823,0.593,NA,NA,NA,NA,NA,0,NA,0.149,NA,0,0.001,0.002,NA,NA,0.002,NA,0.192,NA,0.646,NA,0.838,NA,0.535,NA,2.41,2.64,NA,0.2,0.43,NA,0,0.0346,0.0534,0,NA,757,757,753.5,NA,0,0.0258,0,0.177,0.134,0,0.946,0.324,NA,NA,0,0.002,0.405,NA,0,NA,0.0062,0
11/11/2011,0.036,13.56666667,0.2,6.5,0.213,0,0,0,0.0048,0,0.0163,NA,0,0,0,0.001,0,0.0132,0.882,0.0974,0,0.625,0.359,NA,NA,NA,NA,NA,0,NA,0.0716,NA,0,0,0.001,NA,NA,0,NA,0.196,NA,0.498,NA,0.514,NA,0.311,NA,1.87,2.14,NA,0.354,0.621,NA,0,0.049,0.0444,0,NA,756.3333333,759.3333333,752.3333333,NA,0.001,0.054,0,0.02,0.001,0,1.14,0.372,NA,NA,0.012,0.001,0.213,NA,0,NA,0.0056,0.005
11/14/2011,0.008,25.2,10,17.8,0.225,0,0.002,0,0.0048,0.019,0.015,NA,0,0,0.0139,0.001,0,0.002,0.751,0.035,0,0.429,0.214,NA,NA,NA,NA,NA,0,NA,0.0417,NA,0.015,0.003,0,NA,NA,0.001,NA,0.243,NA,0.46,NA,0.482,NA,0.247,NA,1.79,2,NA,0.356,0.572,NA,0,0.0256,0.034,0,NA,754,755.5,751.5,NA,0,0.038,0,0.121,0.072,0.001,1.54,0.552,NA,NA,0,0,0.309,NA,0.002,NA,0.004,0.002
11/17/2011,0.017,19.73333333,2.633333333,14.2,0.14,0.009,0,0,0.002,0.013,0.006,NA,0.001,0.004,0,0,0.001,0.002,0.647,0.0947,0,0.387,0.22,NA,NA,NA,NA,NA,0.005,NA,0.0201,NA,0,0,0,NA,NA,0,NA,0.244,NA,0.487,NA,0.422,NA,0.218,NA,1.73,1.89,NA,0.355,0.522,NA,0,0.0172,0.0183,0.001,NA,755,761.6666667,748,NA,0.001,0.0171,0.014,0.0364,0.027,0,1.16,0.468,NA,NA,0.011,0.001,0.125,NA,0,NA,0.002,0.004
11/19/2011,NA,19.2,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770,773,765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/20/2011,0.017,19.4,9.366666667,14.95,0.443,0,0.001,0,0.031,0,0.0147,NA,0,0,0.0192,0.003,0,0.0031,1.75,0.0341,0,1.03,0.363,NA,NA,NA,NA,NA,0,NA,0.0847,NA,0.007,0,0,NA,NA,0.001,NA,0.22,NA,1.14,NA,1.69,NA,0.905,NA,4.71,5.38,NA,0.748,1.42,NA,0,0.0625,0.074,0,NA,763.5,762.3333333,758.3333333,NA,0,0.028,0.005,0.157,0.103,0,1.8,0.681,NA,NA,0,0,0.89,NA,0,NA,0.0188,0
11/21/2011,NA,27.3,15.4,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763,766,760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/22/2011,NA,27.6,14,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760,765,755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/23/2011,0.02,22.1,8.3,17.55,0.15,0,0,0,0.0014,0.015,0.007,NA,0,0,0,0.001,0.001,0.0043,0.482,0.0528,0,0.332,0.236,NA,NA,NA,NA,NA,0.002,NA,0.0224,NA,0,0,0,NA,NA,0.001,NA,0.079,NA,0.321,NA,0.389,NA,0.224,NA,1.21,1.31,NA,0.202,0.298,NA,0,0,0.0161,0.002,NA,753.25,759.75,750.5,NA,0,0.008,0.004,0.0385,0.037,0,0.878,0.293,NA,NA,0,0,0.119,NA,0,NA,0.001,0
11/24/2011,NA,20.6,5.6,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767,771,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/25/2011,NA,22.2,2.1,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,772,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/26/2011,0,20.9,3.7,13.15,0.148,0,0.001,0,0.0074,0.001,0.0092,NA,0,0,0.0141,0.002,0,0.0029,1.32,0.0818,0,0.849,0.49,NA,NA,NA,NA,NA,0,NA,0.0685,NA,0,0,0.001,NA,NA,0.001,NA,0.184,NA,0.626,NA,0.881,NA,0.569,NA,2.81,3.17,NA,0.555,0.914,NA,0,0.058,0.0608,0,NA,762.5,762,757.6666667,NA,0.001,0.0237,0,0.08,0.044,0,0.97,0.344,NA,NA,0,0.001,0.319,NA,0,NA,0.0081,0
11/27/2011,NA,23.9,15,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761,765,757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/28/2011,NA,23.8,8,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756,759,752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/29/2011,0,10.625,3.15,6.733333333,0.343,0,0,0,0.0024,0,0,NA,0,0,0,0,0,0.0117,0.419,0.0572,0,0.271,0.123,NA,NA,NA,NA,NA,0,NA,0.0153,NA,0,0,0,NA,NA,0,NA,0.103,NA,0.301,NA,0.359,NA,0.202,NA,1.17,1.32,NA,0.205,0.353,NA,0,0,0.0274,0,NA,754.3333333,755,750,NA,0,0.009,0,0.02,0.002,0,1.21,0.418,NA,NA,0.008,0,0.639,NA,0,NA,0.004,0
11/30/2011,NA,14,1.5,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761,765,758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/1/2011,NA,16.3,0.4,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,771,763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/2/2011,0.037,18.2,-1.4,7.25,0.336,0.033,0.001,0,0.0254,0.004,0.0318,NA,0,0,0.008,0.001,0.001,0.0072,2.43,0.0745,0,1.94,1.41,NA,NA,NA,NA,NA,0,NA,0.203,NA,0,0,0.003,NA,NA,0,NA,0.461,NA,0.942,NA,1.16,NA,0.678,NA,3.82,4.35,NA,0.572,1.1,NA,0,0.112,0.121,0,NA,766,764.6666667,760,NA,0.001,0.043,0,0.04,0.019,0,1.4,0.479,NA,NA,0,0.002,0.475,NA,0,NA,0.0234,0
12/3/2011,NA,19.9,1.8,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772,775,769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/4/2011,NA,21.7,6.6,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,769,773,765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/5/2011,NA,18.63333333,10.5,14.83333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761.3333333,765.3333333,758.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/6/2011,NA,25.5,15.2,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760,763,756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/7/2011,NA,20.8,6.9,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755,763,749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/8/2011,0.123,13.43333333,0.133333333,6.6,0.104,0,0,0,0.0032,0.013,0.0135,NA,0,0,0.0097,0.014,0,0.0058,0.672,0.0879,0,0.51,0.332,NA,NA,NA,NA,NA,0.011,NA,0.116,NA,0.002,0,0,NA,NA,0.004,NA,0.053,NA,0.372,NA,0.53,NA,0.27,NA,1.48,1.65,NA,0.25,0.428,NA,0,0.02,0.026,0,NA,762,761.6666667,753.6666667,NA,0,0.012,0,0.025,0.012,0.001,0.85,0.417,NA,NA,0,0,0.159,NA,0,NA,0.0034,0
12/9/2011,NA,17.1,2.5,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767,769,763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/10/2011,NA,14.7,5,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,773,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2011,0.01,11.525,0.675,6.366666667,0.515,0,0.003,0,0.0042,0,0.0174,NA,0,0,0.0082,0.001,0.001,0.001,0.861,0.0616,0,0.433,0.19,NA,NA,NA,NA,NA,0,NA,0.0279,NA,0,0,0.001,NA,NA,0,NA,0.114,NA,0.517,NA,0.7,NA,0.599,NA,2.42,2.66,NA,0.489,0.733,NA,0,0,0.0493,0,NA,768.6666667,768.25,763.5,NA,0,0.019,0,0,0.017,0,1.45,0.718,NA,NA,0,0.002,0.651,NA,0.001,NA,0.0107,0
12/12/2011,NA,15.7,5.9,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,771,774,768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/13/2011,NA,19.7,3.7,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770,773,766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/14/2011,0.02,20.63333333,5,12.6,0.378,0.034,0.001,0,0.0305,0,0.007,NA,0,0,0.007,0,0,0.0023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0487,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.085,0.0656,0,NA,763,762.6666667,758,NA,0.001,0.004,0,0.092,0,0,1.35,0.383,NA,NA,0,0,0.948,NA,0,NA,0.0091,0
12/15/2011,NA,23.4,7.8,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,765,768,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/16/2011,NA,25,12.5,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,762,764,758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/17/2011,0,17.65,7.025,12.43333333,0.135,0,0.002,0,0.0029,0,0.002,NA,0,0,0,0,0,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0236,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.043,0.036,0,NA,759.6666667,760.25,754.5,NA,0,0.009,0,0.043,0,0,0.875,0.245,NA,NA,0,0,0.34,NA,0,NA,0.002,0
12/18/2011,NA,15.9,2.9,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,771,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/19/2011,NA,19,0.3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,771,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/20/2011,0.031,20.7,5.4,13.7,0.181,0,0,0.009,0.021,0.013,0.0246,NA,0.002,0,0.015,0.001,0,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004,NA,0.16,NA,0.001,0.001,0.002,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.068,0.0995,0,NA,759,759,754.6666667,NA,0.002,0.0601,0.007,0.069,0.188,0,1.11,0.532,NA,NA,0.007,0.0048,0.437,NA,0.002,NA,0.018,0.002
12/21/2011,NA,20.3,13.6,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760,763,757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/22/2011,NA,24.5,14.4,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,759,762,755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/23/2011,0,21.425,10.975,17.075,0.015,0.023,0,0,0,0,0.006,NA,0,0,0.0082,0.001,0,0.0067,0.392,0.0404,0,0.22,0.144,NA,NA,NA,NA,NA,0,NA,0.028,NA,0.001,0,0,NA,NA,0,NA,0.001,NA,0.305,NA,0.572,NA,0.226,NA,1.32,1.39,NA,0.213,0.288,NA,0,0.0205,0.028,0,NA,756,760.25,751.5,NA,0,0.008,0.007,0.0347,0.071,0.0028,0.404,0.183,NA,NA,0,0.001,0.092,NA,0.001,NA,0.0027,0
12/24/2011,NA,17.7,6.3,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,769,771,765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/25/2011,NA,10.6,4.8,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,771,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/26/2011,0,15.66666667,2.366666667,8.033333333,0.248,0,0.002,0,0.0033,0,0.005,NA,0,0,0,0,0,0,0.667,0.0554,0,0.412,0.131,NA,NA,NA,NA,NA,0,NA,0.0187,NA,0,0,0.001,NA,NA,0,NA,0.075,NA,0.467,NA,0.561,NA,0.399,NA,1.81,2.09,NA,0.31,0.591,NA,0,0.019,0.0338,0,NA,759.3333333,761.6666667,756.6666667,NA,0,0,0,0.02,0,0,1.2,0.33,NA,NA,0.023,0,0.629,NA,0,NA,0.0044,0
12/27/2011,NA,19.8,6.8,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756,766,749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/28/2011,NA,13.8,3.4,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761,764,756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/29/2011,0.021,15.1,-2.075,5.8,0.206,0,0.004,0,0.0114,0.003,0.0151,NA,0,0,0.007,0,0.001,0.0225,1.85,0.0871,0,1.42,0.975,NA,NA,NA,NA,NA,0,NA,0.166,NA,0.005,0,0.003,NA,NA,0,NA,0.4,NA,0.781,NA,1.08,NA,0.736,NA,3.52,3.97,NA,0.522,0.965,NA,0,0.061,0.106,0,NA,756,759,753.25,NA,0.001,0.031,0,0.01,0.003,0.001,0.91,0.357,NA,NA,0,0.001,0.724,NA,0,NA,0.0252,0.002
12/30/2011,NA,20.6,1.8,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761,765,757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/31/2011,NA,19.7,7.2,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761,765,758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
